symbol,signal_date,signal_time_et,entry_price,branch_label,position_size,tp_bps_used,sl_bps_used,exit_price,exit_time_et,exit_reason,minutes_held,gross_return_bps,net_return_bps,run_uuid
AMD,2025-09-02,10:30,161.83,gap_open,1.0,75.0,100.0,160.2116098809188,10:45,SL,15,-92.57499999999898,-107.42499999999895,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-09-02,10:30,475.296,gap_open,1.0,75.0,100.0,470.54277531953994,10:52,SL,22,-92.5750000000004,-107.42500000000099,77416b6d-484c-4183-a8ca-310f42cf5926
AVGO,2025-09-02,10:30,295.44,gap_open,1.0,75.0,100.0,297.65563256861253,14:51,TP,261,82.5562500000008,67.44375000000056,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-09-02,10:30,132.1,gap_open,1.0,75.0,100.0,130.7789264368125,10:47,SL,17,-92.5749999999999,-107.42499999999968,77416b6d-484c-4183-a8ca-310f42cf5926
NVDA,2025-09-02,10:30,170.63,gap_open,1.0,75.0,100.0,168.92360498041876,10:45,SL,15,-92.57499999999939,-107.42499999999913,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2025-09-02,10:30,121.885,gap_open,1.0,75.0,100.0,120.66608212529061,10:50,SL,20,-92.57500000000051,-107.42500000000133,77416b6d-484c-4183-a8ca-310f42cf5926
GLW,2025-09-03,12:30,68.15,gap_filled_half,0.5,50.0,150.0,67.12771224064063,12:31,SL,1,-142.6125000000002,-78.69374999999994,77416b6d-484c-4183-a8ca-310f42cf5926
NXPI,2025-09-03,11:30,226.52,gap_filled_half,0.5,50.0,150.0,227.6524719454125,11:43,TP,13,57.53749999999918,21.231249999999264,77416b6d-484c-4183-a8ca-310f42cf5926
ON,2025-09-03,11:30,46.72,gap_open,1.0,75.0,100.0,47.0703735229,11:44,TP,14,82.55625000000092,67.44374999999954,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-09-03,10:30,160.495,gap_filled_half,0.5,50.0,150.0,158.08748607573906,12:35,SL,125,-142.61249999999907,-78.69375000000022,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-09-04,10:30,495.8842,gap_open,1.0,75.0,100.0,499.6030504731261,10:40,TP,10,82.5562500000006,67.44375000000021,77416b6d-484c-4183-a8ca-310f42cf5926
CIEN,2025-09-04,10:30,117.1695,gap_open,1.0,75.0,100.0,115.99773975123469,10:49,SL,19,-92.57499999999956,-107.42500000000022,77416b6d-484c-4183-a8ca-310f42cf5926
COHR,2025-09-04,10:30,91.925,gap_open,1.0,75.0,100.0,92.61438540437891,10:37,TP,7,82.55625000000148,67.44375000000018,77416b6d-484c-4183-a8ca-310f42cf5926
HPE,2025-09-04,10:30,23.745,gap_filled_half,0.5,50.0,150.0,23.863711576654683,10:36,TP,6,57.537499999998495,21.23124999999886,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-09-04,10:30,135.5595,gap_filled_half,0.5,50.0,150.0,136.23722086652015,10:32,TP,2,57.53749999999835,21.231249999999154,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-09-04,10:30,156.41,gap_filled_half,0.5,50.0,150.0,154.06376333908437,11:44,SL,74,-142.61249999999873,-78.69375000000021,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-09-04,10:30,57.595,gap_open,1.0,75.0,100.0,58.026929859833594,10:47,TP,17,82.55625000000065,67.44374999999998,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-09-05,11:30,478.5494,gap_filled_half,0.5,50.0,150.0,480.94187647004225,11:33,TP,3,57.53749999999893,21.231249999999235,77416b6d-484c-4183-a8ca-310f42cf5926
AVGO,2025-09-05,11:30,336.045,gap_open,1.0,75.0,100.0,332.6843628649406,12:01,SL,31,-92.57500000000061,-107.42500000000078,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-09-05,11:30,150.08,gap_filled_half,0.5,50.0,150.0,150.8303151579,11:36,TP,6,57.53749999999989,21.231249999999616,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-09-08,10:30,543.075,gap_open,1.0,75.0,100.0,547.147754729215,11:49,TP,79,82.5562500000016,67.4437500000008,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-09-08,10:30,157.5509,gap_open,1.0,75.0,100.0,155.97530326384256,15:10,SL,280,-92.57500000000032,-107.42500000000123,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-09-09,11:30,41.585,gap_open,1.0,75.0,100.0,41.89686393300078,11:36,TP,6,82.55624999999971,67.44374999999998,77416b6d-484c-4183-a8ca-310f42cf5926
ORCL,2025-09-10,10:30,335.19,gap_open,1.0,75.0,100.0,337.7037350415422,10:44,TP,14,82.55625000000063,67.44374999999984,77416b6d-484c-4183-a8ca-310f42cf5926
SNPS,2025-09-10,11:30,394.545,gap_open,1.0,75.0,100.0,397.50386390395084,11:31,TP,1,82.55625000000188,67.44375000000058,77416b6d-484c-4183-a8ca-310f42cf5926
ORCL,2025-09-11,10:30,311.375,gap_filled_half,0.5,50.0,150.0,312.9316989758203,10:30,TP,0,57.5374999999998,21.23125000000022,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-09-11,10:30,84.26,gap_open,1.0,75.0,100.0,83.4173530777125,12:14,SL,104,-92.57499999999952,-107.42500000000085,77416b6d-484c-4183-a8ca-310f42cf5926
SNPS,2025-09-11,10:30,419.9,gap_open,1.0,75.0,100.0,423.0490120347969,10:44,TP,14,82.55625000000126,67.44375000000012,77416b6d-484c-4183-a8ca-310f42cf5926
SNPS,2025-09-11,12:30,426.71,gap_open,1.0,75.0,100.0,429.9100831754422,13:35,TP,65,82.55625000000114,67.4437500000001,77416b6d-484c-4183-a8ca-310f42cf5926
ORCL,2025-09-12,11:30,293.19,gap_filled_half,0.5,50.0,150.0,294.6557842560281,12:05,TP,35,57.53749999999953,21.231249999999104,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-09-12,10:30,167.04,gap_filled_half,0.5,50.0,150.0,167.87510557019996,10:54,TP,24,57.53749999999863,21.231249999999033,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-09-12,10:30,45.16,gap_open,1.0,75.0,100.0,45.498674406981245,11:16,TP,46,82.55624999999999,67.4437499999995,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2025-09-15,10:30,202.48,gap_filled_half,0.5,50.0,150.0,203.49228553552496,10:33,TP,3,57.53749999999917,21.231249999999203,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-09-15,10:30,89.77,gap_filled_half,0.5,50.0,150.0,90.21879925189687,10:51,TP,21,57.537499999999575,21.231249999999598,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-09-16,10:30,592.66,gap_filled_half,0.5,50.0,150.0,595.6229649618936,12:28,TP,118,57.53749999999839,21.231249999998987,77416b6d-484c-4183-a8ca-310f42cf5926
ORCL,2025-09-16,10:30,310.0,gap_open,1.0,75.0,100.0,306.89982736875,11:12,SL,42,-92.57499999999972,-107.42500000000109,77416b6d-484c-4183-a8ca-310f42cf5926
EPAM,2025-09-17,10:30,156.77,gap_filled_half,0.5,50.0,150.0,157.55376137595937,14:04,TP,214,57.53750000000003,21.231249999999132,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2025-09-17,11:30,210.87,gap_filled_half,0.5,50.0,150.0,211.9242307925531,11:54,TP,24,57.53749999999876,21.23124999999905,77416b6d-484c-4183-a8ca-310f42cf5926
CRWD,2025-09-18,10:30,491.0,gap_open,1.0,75.0,100.0,494.68222174109377,12:50,TP,140,82.55625000000055,67.44375000000062,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-09-18,11:30,31.85,gap_open,1.0,75.0,100.0,32.088856950007816,11:39,TP,9,82.55624999999992,67.44375000000049,77416b6d-484c-4183-a8ca-310f42cf5926
SNPS,2025-09-18,10:30,465.72,gap_open,1.0,75.0,100.0,469.2126360677438,10:46,TP,16,82.55625000000046,67.44375000000059,77416b6d-484c-4183-a8ca-310f42cf5926
CTSH,2025-09-19,14:30,66.995,gap_filled_half,0.5,50.0,150.0,67.32993712688905,14:30,TP,0,57.53749999999866,21.231249999998646,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2025-09-19,10:30,214.73,gap_filled_half,0.5,50.0,150.0,215.80352861044685,10:31,TP,1,57.5374999999993,21.231249999999697,77416b6d-484c-4183-a8ca-310f42cf5926
ORCL,2025-09-19,10:30,302.5021,gap_open,1.0,75.0,100.0,299.47691054414304,11:23,SL,53,-92.5750000000007,-107.42500000000047,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2025-09-22,12:30,160.14,gap_filled_half,0.5,50.0,150.0,160.9406094708562,12:50,TP,20,57.53749999999894,21.23124999999909,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-09-22,10:30,29.51,gap_filled_half,0.5,50.0,150.0,29.067333649615627,11:34,SL,64,-142.61249999999998,-78.69375000000021,77416b6d-484c-4183-a8ca-310f42cf5926
NVDA,2025-09-22,12:30,182.2,gap_filled_half,0.5,50.0,150.0,183.11089700006247,12:34,TP,4,57.53749999999916,21.231249999999275,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-09-22,10:30,46.05,gap_filled_half,0.5,50.0,150.0,46.28022396735936,12:00,TP,90,57.537499999998815,21.23124999999899,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-09-22,10:30,104.2399,gap_filled_half,0.5,50.0,150.0,102.6762437445804,10:50,SL,20,-142.61250000000067,-78.6937500000004,77416b6d-484c-4183-a8ca-310f42cf5926
TER,2025-09-22,10:30,130.14,gap_open,1.0,75.0,100.0,131.11597624722188,11:00,TP,30,82.55625000000242,67.44375000000024,77416b6d-484c-4183-a8ca-310f42cf5926
TER,2025-09-22,12:30,132.7201,gap_open,1.0,75.0,100.0,133.71542553503085,13:17,TP,47,82.5562500000004,67.44375000000171,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-09-23,10:30,47.25,gap_filled_half,0.5,50.0,150.0,47.48622328898436,13:13,TP,163,57.537499999998296,21.231249999998628,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2025-09-23,10:30,149.5576,gap_filled_half,0.5,50.0,150.0,147.31415313574226,11:09,SL,39,-142.61249999999998,-78.69375000000039,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-09-24,10:30,105.24,gap_filled_half,0.5,50.0,150.0,105.76614050651249,10:36,TP,6,57.537499999999284,21.231249999999562,77416b6d-484c-4183-a8ca-310f42cf5926
ACN,2025-09-25,10:30,238.53,gap_filled_half,0.5,50.0,150.0,234.95191783947186,11:02,SL,32,-142.61249999999993,-78.69375000000043,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-09-25,11:30,32.7401,gap_filled_half,0.5,50.0,150.0,32.90378199161221,11:33,TP,3,57.53749999999901,21.231249999999104,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-09-25,13:30,33.3751,gap_filled_half,0.5,50.0,150.0,32.87445500810866,14:01,SL,31,-142.61249999999941,-78.69374999999977,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-09-26,10:30,34.84,gap_open,1.0,75.0,100.0,35.10128025551876,10:42,TP,12,82.5562500000013,67.44375000000105,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-09-26,12:30,35.645,gap_open,1.0,75.0,100.0,35.91231729931016,12:35,TP,5,82.5562500000007,67.4437500000008,77416b6d-484c-4183-a8ca-310f42cf5926
MU,2025-09-26,10:30,156.44,gap_filled_half,0.5,50.0,150.0,157.22211156251248,10:39,TP,9,57.53750000000007,21.231249999999154,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-09-26,10:30,44.73,gap_open,1.0,75.0,100.0,45.06544965067032,10:42,TP,12,82.55625000000235,67.44375000000065,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-09-29,10:30,34.615,gap_open,1.0,75.0,100.0,34.87459288303047,11:03,TP,33,82.55625000000188,67.44375000000028,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-09-29,13:30,112.175,gap_open,1.0,75.0,100.0,113.01624892832422,14:21,TP,51,82.55625000000062,67.44375000000018,77416b6d-484c-4183-a8ca-310f42cf5926
STX,2025-09-29,10:30,229.09,gap_open,1.0,75.0,100.0,226.79897242550624,12:07,SL,97,-92.57499999999992,-107.4250000000009,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-09-30,10:30,706.3,gap_filled_half,0.5,50.0,150.0,709.8311007197811,10:44,TP,14,57.537499999998985,21.231249999999704,77416b6d-484c-4183-a8ca-310f42cf5926
NVDA,2025-09-30,10:30,184.735,gap_filled_half,0.5,50.0,150.0,185.6585705669953,10:31,TP,1,57.53749999999915,21.23124999999936,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-09-30,10:30,47.76,gap_filled_half,0.5,50.0,150.0,47.998773000674994,10:31,TP,1,57.53749999999909,21.231249999999488,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-10-01,10:30,726.0,gap_filled_half,0.5,50.0,150.0,715.109597750625,11:17,SL,47,-142.6125000000004,-78.69375,77416b6d-484c-4183-a8ca-310f42cf5926
DELL,2025-10-01,10:30,146.015,gap_filled_half,0.5,50.0,150.0,146.74499245589527,13:26,TP,176,57.53749999999866,21.23124999999917,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2025-10-01,10:30,225.0,gap_open,1.0,75.0,100.0,226.68737248828126,10:40,TP,10,82.55625000000084,67.44374999999947,77416b6d-484c-4183-a8ca-310f42cf5926
MU,2025-10-01,10:30,174.1,gap_filled_half,0.5,50.0,150.0,174.9704015790937,10:31,TP,1,57.53749999999839,21.231249999999026,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-01,10:30,120.885,gap_filled_half,0.5,50.0,150.0,121.48935666219843,10:34,TP,4,57.5374999999989,21.231249999999374,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-01,11:30,120.575,gap_filled_half,0.5,50.0,150.0,121.1778068374453,11:38,TP,8,57.53749999999983,21.23124999999911,77416b6d-484c-4183-a8ca-310f42cf5926
STX,2025-10-01,10:30,245.245,gap_filled_half,0.5,50.0,150.0,246.47108635993592,10:32,TP,2,57.5374999999992,21.231249999999758,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2025-10-01,10:30,156.3,gap_filled_half,0.5,50.0,150.0,157.08141164165622,10:31,TP,1,57.53749999999798,21.23124999999889,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2025-10-01,10:30,124.475,gap_filled_half,0.5,50.0,150.0,125.09730463272655,10:32,TP,2,57.53749999999902,21.231249999999665,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2025-10-02,10:30,230.6482,gap_open,1.0,75.0,100.0,232.37793078734043,12:07,TP,97,82.55625000000101,67.44375000000039,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-10-02,10:30,36.245,gap_filled_half,0.5,50.0,150.0,36.426204510248425,11:15,TP,45,57.53749999999832,21.23124999999879,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-10-02,10:30,168.6625,gap_filled_half,0.5,50.0,150.0,166.1324690504336,10:56,SL,26,-142.6124999999999,-78.69375000000012,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2025-10-02,10:30,159.74,gap_filled_half,0.5,50.0,150.0,157.34381149405627,11:04,SL,34,-142.61249999999933,-78.69375000000012,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2025-10-02,10:30,129.07,gap_filled_half,0.5,50.0,150.0,129.7152770351156,10:35,TP,5,57.53749999999882,21.23124999999967,77416b6d-484c-4183-a8ca-310f42cf5926
FICO,2025-10-03,10:30,1856.1,gap_filled_half,0.5,50.0,150.0,1865.3794507234684,10:43,TP,13,57.5374999999994,21.231249999999314,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-10-03,10:30,36.975,gap_filled_half,0.5,50.0,150.0,37.15985409757031,10:31,TP,1,57.537499999998616,21.231249999999196,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-10-03,10:30,178.84,gap_open,1.0,75.0,100.0,180.18119864801875,10:34,TP,4,82.55625000000086,67.44374999999987,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-03,11:30,136.4879,gap_open,1.0,75.0,100.0,135.1229449933007,11:43,SL,13,-92.57499999999868,-107.42499999999947,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2025-10-06,10:30,210.76,gap_open,1.0,75.0,100.0,208.652282633025,10:31,SL,1,-92.57499999999938,-107.42499999999956,77416b6d-484c-4183-a8ca-310f42cf5926
MPWR,2025-10-06,10:30,968.56,gap_open,1.0,75.0,100.0,975.8236510988876,12:27,TP,117,82.5562500000016,67.4437500000006,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-10-06,10:30,179.85,gap_open,1.0,75.0,100.0,181.19877307563283,10:38,TP,8,82.55625000000225,67.44375000000016,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-06,11:30,122.59,gap_filled_half,0.5,50.0,150.0,123.2028806983406,11:31,TP,1,57.53749999999907,21.231249999999054,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-10-07,10:30,635.55,gap_open,1.0,75.0,100.0,640.3162648218984,10:34,TP,4,82.55625000000016,67.44374999999987,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-10-07,10:30,37.7911,gap_open,1.0,75.0,100.0,37.413167955081185,10:57,SL,27,-92.57500000000006,-107.42500000000102,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-10-07,10:30,185.3,gap_open,1.0,75.0,100.0,183.44689681106252,11:04,SL,34,-92.5749999999989,-107.42500000000062,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-10-07,10:30,55.86,gap_open,1.0,75.0,100.0,55.3013688929625,10:55,SL,25,-92.57499999999972,-107.4250000000005,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-10-08,10:30,622.895,gap_filled_half,0.5,50.0,150.0,626.0091228696701,11:48,TP,78,57.53749999999826,21.23124999999891,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-10-08,10:30,36.65,gap_open,1.0,75.0,100.0,36.92485422975781,11:16,TP,46,82.55625000000076,67.44375000000058,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-10-10,10:30,38.68,gap_open,1.0,75.0,100.0,38.97007807931875,10:35,TP,5,82.55625000000069,67.44375000000106,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-10-10,10:30,156.57,gap_filled_half,0.5,50.0,150.0,154.22136325043436,10:58,SL,28,-142.6125,-78.69374999999982,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-10-10,10:30,57.85,gap_filled_half,0.5,50.0,150.0,56.98221794748438,10:59,SL,29,-142.61249999999959,-78.69374999999988,77416b6d-484c-4183-a8ca-310f42cf5926
AVGO,2025-10-13,10:30,353.635,gap_open,1.0,75.0,100.0,356.28706208841487,10:37,TP,7,82.55625000000056,67.44375000000068,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-10-13,10:30,37.195,gap_filled_half,0.5,50.0,150.0,36.9822425,15:50,TIME,320,-49.73786799301042,-32.326037767681754,77416b6d-484c-4183-a8ca-310f42cf5926
MU,2025-10-13,10:30,189.13,gap_open,1.0,75.0,100.0,190.54836781648282,12:26,TP,116,82.5562500000006,67.44375000000021,77416b6d-484c-4183-a8ca-310f42cf5926
ORCL,2025-10-13,10:30,306.225,gap_open,1.0,75.0,100.0,308.52151395655085,10:39,TP,9,82.55625000000083,67.44375000000043,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-10-13,10:30,176.28,gap_filled_half,0.5,50.0,150.0,173.6357023298625,10:59,SL,29,-142.6124999999999,-78.69375000000014,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-13,10:30,130.12,gap_open,1.0,75.0,100.0,131.09582625855626,10:31,TP,1,82.55625000000134,67.4437500000005,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-13,12:30,133.7985,gap_open,1.0,75.0,100.0,134.80191292388133,12:57,TP,27,82.55625000000039,67.44375000000039,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2025-10-13,11:30,179.915,gap_open,1.0,75.0,100.0,181.2642605387961,12:10,TP,40,82.55625000000117,67.44374999999992,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2025-10-13,10:30,117.45,gap_open,1.0,75.0,100.0,118.33080843888283,10:38,TP,8,82.55625000000076,67.4437500000009,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-14,10:30,126.03,gap_open,1.0,75.0,100.0,126.97515357643594,10:44,TP,14,82.55625000000092,67.44375000000063,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-10-15,10:30,609.605,gap_open,1.0,75.0,100.0,614.1766920254164,10:37,TP,7,82.55625000000016,67.44375000000024,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2025-10-15,12:30,239.25,gap_open,1.0,75.0,100.0,236.85736676765623,13:05,SL,35,-92.5750000000004,-107.42500000000105,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-15,10:30,138.6001,gap_open,1.0,75.0,100.0,137.2140218170693,10:40,SL,10,-92.57500000000027,-107.42500000000113,77416b6d-484c-4183-a8ca-310f42cf5926
AMAT,2025-10-16,10:30,230.0,gap_filled_half,0.5,50.0,150.0,226.549872565625,11:26,SL,56,-142.6124999999991,-78.6937500000001,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-10-16,10:30,609.629,gap_filled_half,0.5,50.0,150.0,612.676800369106,10:42,TP,12,57.53750000000034,21.23125000000002,77416b6d-484c-4183-a8ca-310f42cf5926
LRCX,2025-10-16,10:30,143.81,gap_filled_half,0.5,50.0,150.0,141.65277032027186,12:30,SL,120,-142.61250000000135,-78.69375000000056,77416b6d-484c-4183-a8ca-310f42cf5926
MPWR,2025-10-16,10:30,1035.85,gap_open,1.0,75.0,100.0,1025.490923161031,11:30,SL,60,-92.57500000000127,-107.42499999999987,77416b6d-484c-4183-a8ca-310f42cf5926
MU,2025-10-16,10:30,202.99,gap_open,1.0,75.0,100.0,204.51230996176096,10:36,TP,6,82.55625000000131,67.44375000000079,77416b6d-484c-4183-a8ca-310f42cf5926
ORCL,2025-10-16,13:30,317.28,gap_filled_half,0.5,50.0,150.0,318.8662206376499,13:30,TP,0,57.537499999999255,21.23124999999933,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-10-16,10:30,183.1243,gap_open,1.0,75.0,100.0,181.29295502265543,11:28,SL,58,-92.57500000000061,-107.4250000000002,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-10-16,10:30,55.17,gap_open,1.0,75.0,100.0,55.58374373412657,10:55,TP,25,82.55625000000181,67.44375000000073,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-16,10:30,146.87,gap_filled_half,0.5,50.0,150.0,147.60426697255312,10:37,TP,7,57.537499999999184,21.231249999999733,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2025-10-16,11:30,128.47,gap_open,1.0,75.0,100.0,129.43345219364218,11:34,TP,4,82.55625000000065,67.4437500000001,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-10-17,11:30,36.95,gap_filled_half,0.5,50.0,150.0,37.13472911170312,11:40,TP,10,57.53749999999979,21.23124999999941,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-10-17,11:30,175.32,gap_filled_half,0.5,50.0,150.0,176.19650088941248,11:57,TP,27,57.53749999999926,21.231249999999132,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-17,11:30,136.69,gap_filled_half,0.5,50.0,150.0,137.37337272743437,11:35,TP,5,57.53749999999969,21.231249999999804,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-17,12:30,139.69,gap_filled_half,0.5,50.0,150.0,140.38837103149686,13:50,TP,80,57.53749999999898,21.231249999999232,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2025-10-17,11:30,124.36,gap_filled_half,0.5,50.0,150.0,124.98172969773749,11:40,TP,10,57.53749999999949,21.231249999999555,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2025-10-20,10:30,239.96,gap_open,1.0,75.0,100.0,241.75956401016876,10:35,TP,5,82.55625000000089,67.44375000000016,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-10-20,11:30,166.3265,gap_filled_half,0.5,50.0,150.0,163.83151034472363,11:36,SL,6,-142.6124999999991,-78.69374999999948,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-10-20,10:30,182.18,gap_filled_half,0.5,50.0,150.0,181.74358999999998,15:50,TIME,320,-16.467230211878984,-15.715653154744654,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-20,11:30,152.56,gap_open,1.0,75.0,100.0,151.03431504315,11:35,SL,5,-92.57500000000003,-107.42499999999973,77416b6d-484c-4183-a8ca-310f42cf5926
STX,2025-10-20,12:30,210.97,gap_filled_half,0.5,50.0,150.0,212.02473073602187,12:32,TP,2,57.53749999999929,21.23124999999958,77416b6d-484c-4183-a8ca-310f42cf5926
IT,2025-10-21,10:30,253.58,gap_open,1.0,75.0,100.0,255.48170629145943,10:45,TP,15,82.55625000000165,67.44375000000119,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-10-21,11:30,164.29,gap_filled_half,0.5,50.0,150.0,165.11135712480936,11:31,TP,1,57.53750000000004,21.231249999999466,77416b6d-484c-4183-a8ca-310f42cf5926
CDW,2025-10-22,10:30,160.6,gap_open,1.0,75.0,100.0,158.993910565875,12:10,SL,100,-92.57499999999933,-107.4249999999992,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-22,13:30,147.15,gap_filled_half,0.5,50.0,150.0,144.94266846970314,13:54,SL,24,-142.612499999999,-78.69375000000007,77416b6d-484c-4183-a8ca-310f42cf5926
TXN,2025-10-22,10:30,172.01,gap_open,1.0,75.0,100.0,170.28980421193125,10:33,SL,3,-92.57499999999929,-107.4249999999992,77416b6d-484c-4183-a8ca-310f42cf5926
CRWD,2025-10-23,10:30,515.5,gap_filled_half,0.5,50.0,150.0,518.0772085814061,10:38,TP,8,57.53749999999814,21.23124999999898,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-10-23,11:30,49.12,gap_open,1.0,75.0,100.0,48.62877264629999,11:36,SL,6,-92.5750000000001,-107.42500000000055,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-23,10:30,160.9,gap_filled_half,0.5,50.0,150.0,161.70440904121875,10:30,TP,0,57.53749999999957,21.231249999999736,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-23,11:30,163.34,gap_filled_half,0.5,50.0,150.0,164.15660766185624,11:37,TP,7,57.537499999999696,21.231249999999093,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2025-10-23,10:30,181.61,gap_open,1.0,75.0,100.0,182.97197207820784,10:42,TP,12,82.5562500000014,67.44375000000016,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2025-10-23,11:30,179.785,gap_open,1.0,75.0,100.0,181.13328561246954,11:42,TP,12,82.55625000000016,67.4437500000004,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2025-10-24,10:30,249.45,gap_open,1.0,75.0,100.0,251.32073363200783,10:35,TP,5,82.55625000000148,67.4437500000004,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2025-10-24,10:30,239.2835,gap_open,1.0,75.0,100.0,236.89053174900093,10:49,SL,19,-92.57499999999979,-107.42500000000109,77416b6d-484c-4183-a8ca-310f42cf5926
